,deu_2012,xbnl_2012,xfra_2012
3137,72926300.0,26905100.0,50056800.0
3138,71991200.0,26094500.0,51904300.0
3139,70736300.0,25570500.0,50517400.0
3140,67579100.0,25021900.0,48533400.0
3141,66165500.0,24853800.0,49050000.0
3142,60902300.0,24245900.0,51189200.0
3143,54088600.0,22878600.0,49490000.0
3144,50228500.0,20910400.0,44534800.0
3145,48146700.0,19639000.0,43331600.0
3146,46878100.0,18809800.0,41096200.0
3147,47105800.0,18548500.0,38965800.0
3148,48398600.0,18579900.0,39043400.0
3149,51907800.0,19245600.0,41705100.0
3150,60688300.0,21039000.0,46157400.0
3151,68425600.0,24051900.0,50592100.0
3152,73474900.0,26202000.0,52425800.0
3153,75078300.0,27416700.0,53491500.0
3154,77210700.0,27726400.0,53643800.0
3155,78771500.0,28033100.0,54349000.0
3156,77835300.0,27287400.0,54417700.0
3157,76192800.0,27053500.0,52907100.0
3158,74054600.0,26644100.0,51760900.0
3159,72669800.0,26101300.0,50420200.0
3160,70489000.0,25738900.0,49011700.0
3161,69589600.0,25738500.0,49143300.0
3162,69145600.0,24946300.0,50099000.0
3163,67145500.0,24142800.0,48776000.0
3164,64097500.0,23306800.0,47245700.0
3165,62360700.0,22979200.0,47945000.0
3166,58934300.0,23215000.0,50585200.0
3167,53909100.0,22223800.0,48981300.0
3168,49694900.0,20309200.0,43734400.0
3169,47089700.0,18956300.0,42328800.0
3170,45254000.0,18040300.0,39612100.0
3171,44819200.0,17739500.0,37467900.0
3172,44843400.0,17723300.0,36631100.0
3173,44904300.0,17521800.0,37369700.0
3174,46323700.0,17699800.0,37720300.0
3175,50540200.0,18851400.0,40226900.0
3176,55233000.0,20733800.0,43389600.0
3177,58086600.0,22418900.0,45307800.0
3178,60014300.0,23093800.0,45802900.0
3179,61502700.0,23114200.0,46626900.0
3180,61146100.0,22883400.0,48170000.0
3181,58752600.0,22301800.0,45330400.0
3182,56482100.0,21723800.0,43688200.0
3183,55011000.0,21190200.0,42178500.0
3184,54268000.0,21064100.0,41175700.0
3185,54875300.0,21513400.0,41473300.0
3186,55180100.0,21574600.0,43112600.0
3187,54425600.0,21408500.0,43026200.0
3188,52382800.0,20959300.0,41901600.0
3189,52125200.0,20949200.0,43427900.0
3190,51374100.0,21417800.0,47371400.0
3191,47471600.0,20571500.0,47009000.0
3192,43235400.0,19150300.0,42533100.0
3193,41014400.0,18005200.0,41190500.0
3194,40043700.0,17242400.0,38518900.0
3195,40034500.0,16936500.0,36348200.0
3196,40371500.0,16826400.0,35645900.0
3197,39505400.0,16680800.0,35319900.0
3198,39513400.0,16451000.0,34897500.0
3199,42730500.0,17043800.0,36157700.0
3200,47595800.0,18342200.0,38408900.0
3201,51427000.0,19508000.0,40147400.0
3202,54797100.0,20094600.0,41125600.0
3203,57536800.0,20267000.0,42420200.0
3204,56217600.0,20388200.0,43961200.0
3205,53542200.0,20049200.0,40881100.0
3206,51968800.0,19505100.0,38915700.0
3207,51187800.0,19239800.0,37242000.0
3208,50380400.0,19221700.0,36544700.0
3209,51668600.0,19852400.0,37374600.0
3210,53504300.0,20547200.0,40173900.0
3211,53841300.0,20731000.0,41883900.0
3212,53474400.0,20867300.0,42159900.0
3213,54297900.0,21165500.0,43859100.0
3214,54825800.0,21751000.0,47265400.0
3215,50536800.0,20344600.0,46061200.0
3216,47129900.0,18737600.0,41919200.0
3217,45026300.0,17857200.0,41034300.0
3218,44276300.0,17328600.0,39071900.0
3219,44949200.0,17207500.0,37447300.0
3220,47427800.0,17420800.0,38343100.0
3221,51412100.0,18196300.0,41779800.0
3222,61227800.0,20226200.0,46995200.0
3223,68370400.0,23116600.0,51146000.0
3224,72507600.0,24962100.0,52519100.0
3225,73050500.0,25885900.0,52795100.0
3226,74818300.0,26080600.0,52666500.0
3227,76419400.0,26268700.0,53079000.0
3228,75692500.0,25860300.0,53373600.0
3229,75187500.0,25913200.0,52115400.0
3230,73969500.0,25681000.0,50675500.0
3231,72527200.0,25478200.0,49410500.0
3232,70578800.0,25399200.0,47874300.0
3233,69529800.0,25373700.0,48065800.0
3234,69216900.0,24520200.0,50141200.0
3235,68598100.0,23958200.0,49362300.0
3236,66708400.0,23294400.0,47634700.0
3237,65675500.0,23190800.0,48480300.0
3238,61233500.0,23224500.0,50585200.0
3239,54178300.0,21961500.0,49270000.0
3240,50018100.0,20121400.0,44844200.0
3241,47621100.0,18805500.0,43737300.0
3242,46429500.0,18181000.0,41540100.0
3243,47070100.0,17910400.0,40013800.0
3244,48687300.0,18014800.0,40156200.0
3245,52194200.0,18814700.0,42844500.0
3246,61153000.0,20527900.0,47520700.0
3247,69135300.0,23424500.0,52088900.0
3248,73396700.0,25528100.0,53669300.0
3249,74606700.0,26624400.0,54406900.0
3250,76495300.0,27001900.0,54847900.0
3251,78227500.0,27379700.0,55759400.0
3252,77904300.0,26899800.0,55839000.0
3253,77724800.0,26881600.0,54604300.0
3254,76595400.0,26885900.0,53601500.0
3255,74512400.0,26755100.0,52030000.0
3256,73156300.0,26622800.0,51367000.0
3257,71895700.0,26497100.0,51543800.0
3258,71543800.0,25632900.0,53388400.0
3259,70806500.0,24854600.0,52531900.0
3260,68574000.0,24044800.0,50362200.0
3261,67276600.0,23813000.0,50762000.0
3262,62710300.0,23716600.0,53211600.0
3263,56418800.0,22346500.0,51681300.0
3264,51710000.0,20473300.0,47149500.0
3265,49520000.0,19182800.0,46230100.0
3266,49139300.0,18399000.0,44006400.0
3267,49638500.0,18138500.0,42480100.0
3268,51056700.0,18330100.0,42872000.0
3269,54080500.0,18952500.0,45633900.0
3270,61718900.0,20866700.0,50559600.0
3271,68393400.0,23847000.0,54600400.0
3272,71570200.0,25874700.0,56247600.0
3273,73357600.0,26745300.0,56534400.0
3274,74825200.0,27014000.0,56315300.0
3275,76551700.0,27184800.0,56714100.0
3276,75256600.0,26648400.0,56542200.0
3277,74318000.0,26518500.0,55059100.0
3278,73026400.0,26222400.0,53540600.0
3279,71203300.0,25937300.0,51848300.0
3280,69090400.0,25655700.0,50181500.0
3281,68180600.0,25515300.0,49663900.0
3282,67630800.0,24574100.0,50971200.0
3283,66569200.0,23742900.0,50164800.0
3284,64006600.0,22977500.0,48389000.0
3285,62596500.0,22645700.0,49648200.0
3286,59589900.0,23236500.0,53113400.0
3287,53305300.0,22138200.0,51664600.0
3288,49068000.0,20167500.0,46903900.0
3289,46744600.0,18879600.0,45588700.0
3290,45348300.0,18093600.0,43310000.0
3291,45076900.0,17666400.0,40804500.0
3292,44929600.0,17415600.0,39775100.0
3293,42853600.0,17154300.0,39407800.0
3294,41863300.0,17057500.0,39838000.0
3295,44282100.0,17811400.0,41484100.0
3296,48132900.0,19068700.0,43670500.0
3297,51458100.0,20255300.0,45357900.0
3298,54073600.0,20883300.0,45910900.0
3299,57220500.0,21116000.0,46901000.0
3300,56314200.0,21117200.0,48382100.0
3301,53857400.0,20615900.0,45154600.0
3302,51867600.0,20166000.0,43032100.0
3303,50733500.0,19737600.0,41474300.0
3304,49885800.0,19789500.0,40572700.0
3305,50723100.0,20512800.0,41343700.0
3306,51800800.0,20996500.0,43772700.0
3307,51829600.0,20913200.0,44899200.0
3308,51147500.0,20659300.0,44267700.0
3309,52116000.0,20833000.0,45146800.0
3310,51666300.0,21366900.0,48692500.0
3311,47777500.0,20323700.0,47685700.0
3312,43850800.0,18761200.0,43367000.0
3313,41597600.0,17705100.0,42312100.0
3314,41023600.0,17102200.0,39916500.0
3315,41258300.0,16914700.0,38090600.0
3316,42502800.0,16939800.0,38055300.0
3317,44766300.0,17268400.0,39639600.0
3318,50624200.0,18250400.0,42250200.0
3319,56711000.0,19751500.0,45331400.0
3320,61312900.0,21534200.0,48215100.0
3321,62928900.0,22841600.0,50112700.0
3322,64211300.0,23525000.0,50568500.0
3323,67064900.0,24076900.0,51961200.0
3324,67724000.0,24254600.0,52792200.0
3325,65794000.0,23589700.0,50395600.0
3326,63884700.0,23618800.0,48649300.0
3327,63085300.0,23182100.0,46825300.0
3328,61686700.0,23401100.0,46073900.0
3329,61717700.0,23771700.0,46349000.0
3330,61386500.0,23557800.0,48152300.0
3331,60657300.0,22893100.0,47436300.0
3332,58347700.0,22292200.0,46035600.0
3333,57075600.0,21949900.0,46543400.0
3334,54737300.0,22002600.0,49588300.0
3335,49888100.0,21143700.0,48318300.0
3336,46211000.0,19498300.0,43772700.0
3337,43865700.0,18209900.0,42510500.0
3338,42990400.0,17533300.0,40009900.0
3339,42521200.0,17144000.0,37990500.0
3340,43186000.0,16886300.0,37584800.0
3341,43480400.0,16894900.0,37825400.0
3342,45678400.0,17224700.0,38371500.0
3343,50180200.0,18166800.0,40577600.0
3344,55672400.0,19855300.0,43687200.0
3345,59647400.0,21386200.0,45561200.0
3346,61763700.0,22074200.0,46027800.0
3347,63019700.0,22389000.0,46890200.0
3348,62100700.0,22254300.0,48444000.0
3349,60175300.0,21654500.0,45987500.0
3350,58206200.0,21144000.0,44312900.0
3351,56969800.0,20852900.0,42783600.0
3352,55912800.0,20977300.0,42013500.0
3353,56141600.0,21118500.0,42776700.0
3354,56376300.0,21140200.0,44864900.0
3355,55427400.0,20982600.0,44677300.0
3356,52994700.0,20533800.0,43522200.0
3357,52068800.0,20557700.0,44047700.0
3358,50771400.0,20978000.0,47825200.0
3359,47556700.0,20349300.0,47134700.0
3360,43811700.0,18788400.0,42598900.0
3361,41230700.0,17533200.0,41277900.0
3362,39691700.0,16769000.0,38463900.0
3363,39539900.0,16394700.0,36159600.0
3364,39759600.0,16144400.0,35057600.0
3365,39398400.0,15943200.0,34631300.0
3366,40212700.0,15838900.0,34377900.0
3367,43472400.0,16536200.0,35933700.0
3368,48280100.0,17696600.0,38657400.0
3369,52432300.0,19092700.0,41420300.0
3370,55579200.0,20041300.0,43393500.0
3371,58437400.0,20693700.0,45365800.0
3372,57548300.0,21020900.0,47122000.0
3373,54736100.0,20602400.0,44096800.0
3374,52076900.0,20085800.0,42157900.0
3375,51048600.0,19695300.0,40706200.0
3376,50030700.0,19905600.0,40113000.0
3377,51010700.0,20825500.0,41144300.0
3378,52577200.0,21252700.0,43969100.0
3379,53100600.0,21369500.0,45067200.0
3380,52424200.0,21290500.0,44847200.0
3381,52957900.0,21185600.0,45254800.0
3382,52616300.0,21370000.0,48154200.0
3383,48216900.0,20156400.0,46930400.0
3384,44949200.0,18614500.0,42542000.0
3385,43374600.0,17532500.0,41508700.0
3386,42418800.0,16928900.0,39382200.0
3387,42487800.0,16873700.0,37688900.0
3388,44302800.0,17042000.0,38279200.0
3389,48561900.0,17617400.0,41454700.0
3390,59135600.0,19801400.0,47044400.0
3391,67081000.0,22924100.0,51994600.0
3392,71826700.0,25200400.0,55391100.0
3393,74235200.0,26543300.0,56918400.0
3394,75745400.0,26957100.0,57500800.0
3395,77355600.0,27271700.0,58862200.0
3396,76671300.0,26882700.0,58980000.0
3397,76283700.0,26990500.0,58115700.0
3398,74774600.0,26927000.0,56637500.0
3399,72976900.0,26731700.0,55321300.0
3400,71383900.0,26616300.0,54164300.0
3401,69820800.0,26501000.0,54362700.0
3402,69479200.0,25595800.0,56846700.0
3403,68511900.0,24638700.0,55740700.0
3404,65577800.0,23782200.0,52527000.0
3405,63956000.0,23319200.0,51360100.0
3406,60079900.0,23530800.0,53887300.0
3407,54495700.0,22207300.0,52205800.0
3408,50874900.0,20349900.0,47260400.0
3409,48668900.0,19115000.0,46169200.0
3410,47613000.0,18459900.0,43844400.0
3411,47935100.0,18251800.0,42121600.0
3412,49415400.0,18351100.0,42312100.0
3413,52795800.0,18924100.0,44824600.0
3414,61813200.0,20786700.0,50469300.0
3415,69670100.0,23794000.0,55347900.0
3416,74193800.0,26086200.0,56982200.0
3417,75270400.0,27403800.0,57820100.0
3418,76820800.0,27917800.0,57966400.0
3419,78401200.0,28229200.0,58575400.0
3420,77269400.0,27742400.0,58003700.0
3421,76985300.0,27672800.0,56108100.0
3422,76252600.0,27501100.0,54787000.0
3423,75013900.0,27081200.0,53274400.0
3424,73713000.0,27051500.0,52030000.0
3425,72593900.0,26592800.0,51966200.0
3426,71893400.0,25654400.0,53741000.0
3427,70683400.0,24979900.0,52536800.0
3428,68049500.0,24090500.0,49894700.0
3429,66379400.0,23618300.0,49348600.0
3430,62325000.0,24066400.0,52307000.0
3431,56261300.0,22697500.0,50895600.0
3432,52708300.0,20748500.0,45679100.0
3433,50387300.0,19443100.0,44509300.0
3434,49030100.0,18750400.0,42217800.0
3435,49175000.0,18523300.0,40235800.0
3436,50670200.0,18533200.0,40594300.0
3437,53634200.0,18953300.0,42856300.0
3438,63357900.0,20798900.0,47700500.0
3439,71291900.0,23871900.0,52131200.0
3440,75296800.0,26042500.0,54687800.0
3441,76488400.0,27225200.0,55518800.0
3442,78184900.0,27651100.0,55608100.0
3443,79779100.0,28061500.0,56108100.0
3444,79210900.0,27863700.0,55669000.0
3445,78319500.0,27715100.0,54283200.0
3446,76892100.0,27630900.0,53015100.0
3447,75067900.0,27532000.0,51275700.0
3448,73709600.0,27366800.0,50311200.0
3449,72903300.0,27170500.0,49715900.0
3450,71727800.0,26111700.0,51563500.0
3451,69887500.0,25331200.0,50232600.0
3452,66769300.0,24318600.0,47976500.0
3453,65309800.0,23870400.0,47924400.0
3454,62459600.0,24087100.0,51016400.0
3455,56571800.0,22730500.0,49733600.0
3456,52147100.0,20723800.0,44938500.0
3457,50025000.0,19544400.0,43583100.0
3458,48918500.0,18828100.0,41154100.0
3459,48925400.0,18600800.0,39149400.0
3460,50107800.0,18730500.0,39275200.0
3461,52985500.0,19028600.0,41384900.0
3462,62115700.0,20837300.0,46488400.0
3463,69810400.0,23815000.0,51005600.0
3464,73801600.0,26065600.0,52819700.0
3465,74891900.0,27407300.0,53537700.0
3466,77190000.0,27869400.0,53752800.0
3467,78974000.0,28207100.0,54039600.0
3468,78310300.0,27778500.0,54254700.0
3469,77384400.0,27912400.0,53287200.0
3470,76133000.0,27943400.0,52459200.0
3471,74485900.0,27797100.0,51175500.0
3472,71845100.0,27519600.0,50046900.0
3473,70518900.0,27055100.0,49773900.0
3474,69670100.0,26208100.0,50996700.0
3475,68447500.0,25334500.0,49344700.0
3476,65396000.0,24487600.0,47246700.0
3477,63769700.0,23852800.0,47435300.0
3478,62326200.0,24291500.0,50727600.0
3479,58249900.0,22998400.0,49067700.0
3480,51378700.0,21020500.0,44138000.0
3481,49154300.0,19689500.0,42530200.0
3482,47968400.0,18849300.0,40514700.0
3483,48476800.0,18546500.0,38429500.0
3484,49960600.0,18625100.0,38470700.0
3485,52785400.0,18884500.0,40179800.0
3486,61749900.0,20609600.0,45070100.0
3487,69418200.0,23554700.0,49132500.0
3488,73918900.0,25728400.0,51179400.0
3489,75710900.0,26923700.0,52289300.0
3490,77385500.0,27376800.0,52773500.0
3491,78398900.0,27649200.0,53296100.0
3492,77371700.0,27126800.0,53318600.0
3493,75468200.0,27095500.0,52074200.0
3494,73157500.0,26745100.0,51151900.0
3495,71226300.0,26236200.0,49836700.0
3496,68919000.0,25947800.0,48459700.0
3497,68239300.0,25787800.0,48118900.0
3498,67174200.0,24812400.0,48869300.0
3499,65514500.0,23975900.0,47548200.0
3500,62417000.0,23094300.0,45279300.0
3501,60133900.0,22456300.0,45899100.0
3502,58130300.0,22942100.0,49340700.0
3503,52972900.0,22074600.0,47658200.0
3504,49747800.0,20310700.0,42408400.0
3505,46979300.0,18982400.0,40761200.0
3506,45321900.0,18138900.0,37980600.0
3507,44987200.0,17705500.0,35804100.0
3508,45350600.0,17500100.0,34994700.0
3509,44829600.0,17020700.0,34753100.0
3510,47242700.0,17255100.0,35671500.0
3511,52158600.0,18646300.0,38244800.0
3512,57763400.0,20526100.0,41432100.0
3513,61958100.0,21977100.0,43416100.0
3514,64167600.0,22716900.0,43947500.0
3515,64774900.0,22772100.0,44883500.0
3516,63408500.0,22456800.0,46396100.0
3517,61409500.0,22168200.0,43883600.0
3518,59145900.0,21720500.0,42678500.0
3519,57410300.0,21389600.0,41275900.0
3520,56203800.0,21374900.0,40209200.0
3521,56601700.0,21626100.0,40741600.0
3522,56484400.0,21653000.0,42039100.0
3523,55008700.0,21323400.0,41436000.0
3524,52231000.0,20828900.0,40170900.0
3525,51371800.0,20515400.0,41229700.0
3526,50627700.0,21215700.0,45583800.0
3527,46943600.0,20313100.0,44654700.0
3528,43802500.0,18904700.0,39999000.0
3529,40920100.0,17772900.0,38593500.0
3530,39312100.0,16995200.0,35771700.0
3531,38817600.0,16507800.0,33372200.0
3532,38492100.0,16313100.0,32410600.0
3533,37577700.0,15910900.0,31530500.0
3534,38578300.0,15831000.0,31536400.0
3535,41770100.0,16511700.0,33079500.0
3536,46235100.0,17904400.0,35486800.0
3537,49639700.0,19047700.0,37506200.0
3538,52237900.0,19752400.0,38811600.0
3539,54775200.0,20089200.0,39901800.0
3540,54112700.0,20038400.0,41677600.0
3541,51359200.0,19620100.0,38712400.0
3542,49215200.0,19219900.0,37506200.0
3543,47874100.0,19002700.0,36268700.0
3544,47077000.0,19024500.0,35639100.0
3545,47708500.0,19670000.0,36081100.0
3546,49168100.0,20052400.0,37958000.0
3547,49275000.0,20107400.0,38987400.0
3548,48387100.0,19885800.0,38966800.0
3549,48250200.0,19937700.0,40111000.0
3550,48491800.0,20735800.0,44664500.0
3551,45107900.0,19776400.0,43504500.0
3552,41688400.0,18446600.0,38721200.0
3553,39204000.0,17298100.0,37419800.0
3554,38726700.0,16807300.0,34889700.0
3555,38381600.0,16424300.0,33062800.0
3556,38158500.0,16320600.0,32563800.0
3557,37431600.0,15911300.0,32094300.0
3558,38585200.0,16009000.0,32716000.0
3559,41560800.0,16889900.0,34680400.0
3560,46643400.0,18258900.0,37465000.0
3561,50389600.0,19758300.0,40118900.0
3562,52842900.0,20483500.0,41245500.0
3563,55272100.0,20774400.0,42737400.0
3564,54754500.0,20728900.0,44296200.0
3565,52484100.0,20295200.0,41852500.0
3566,50242300.0,19875300.0,40469500.0
3567,48863300.0,19380700.0,39093500.0
3568,48649300.0,19646200.0,38462900.0
3569,50079000.0,20323500.0,39030600.0
3570,52107900.0,20582200.0,41303400.0
3571,52400100.0,20590200.0,41701200.0
3572,51723800.0,20319900.0,40628600.0
3573,51805400.0,20168400.0,41859300.0
3574,52141300.0,20997000.0,45812700.0
3575,47776400.0,19976500.0,44321700.0
3576,44275200.0,18362600.0,39465700.0
3577,42068000.0,17452300.0,38387300.0
3578,40946600.0,16887000.0,36216600.0
3579,41063900.0,16755300.0,34502700.0
3580,42510800.0,16870400.0,35142100.0
3581,46398400.0,17258900.0,37577900.0
3582,57345900.0,19270100.0,42888700.0
3583,65217700.0,22502800.0,47220200.0
3584,70515500.0,24880800.0,49321100.0
3585,72667500.0,26222500.0,50816000.0
3586,74786100.0,26700000.0,51513400.0
3587,76563200.0,27264100.0,52532900.0
3588,75364700.0,26755400.0,52874700.0
3589,74035100.0,26560900.0,51973000.0
3590,72600800.0,26659100.0,51346400.0
3591,70990500.0,26606800.0,50467300.0
3592,69450400.0,26398600.0,49334800.0
3593,68969600.0,26332200.0,49224800.0
3594,68801700.0,25120400.0,50182500.0
3595,68181800.0,24282500.0,48643400.0
3596,65760600.0,23370700.0,46102400.0
3597,64019300.0,22579400.0,46289000.0
3598,61614200.0,22941500.0,49942800.0
3599,55884000.0,21740300.0,47841900.0
3600,51864100.0,19861500.0,42353400.0
3601,49991600.0,18635100.0,41136400.0
3602,48576900.0,18084800.0,39064000.0
3603,48530900.0,17760400.0,37273400.0
3604,49745500.0,17842600.0,37583800.0
3605,52869400.0,18141200.0,39267300.0
3606,61744200.0,19933500.0,43760900.0
3607,68930500.0,22969400.0,47944100.0
3608,73278200.0,25155500.0,50608800.0
3609,74258200.0,26201100.0,51983800.0
3610,75631500.0,26532600.0,52728300.0
3611,77647800.0,26953600.0,53696800.0
3612,77415400.0,26600700.0,53874600.0
3613,76494200.0,26793500.0,53022000.0
3614,74523900.0,26612800.0,52253000.0
3615,72161400.0,26544600.0,50903400.0
3616,70694900.0,26209000.0,50040100.0
3617,70387800.0,26042300.0,49746400.0
3618,69859900.0,24988900.0,50922100.0
3619,69032900.0,24209300.0,49266100.0
3620,66416200.0,23358000.0,46773300.0
3621,64393100.0,22856900.0,46474700.0
3622,62083500.0,23301200.0,49975200.0
3623,56636200.0,22067000.0,47997100.0
3624,52718700.0,20177700.0,42733500.0
3625,50372300.0,18988300.0,41648200.0
3626,49057700.0,18315700.0,39239800.0
3627,48989800.0,18063100.0,37557300.0
3628,50104300.0,18184000.0,37763600.0
3629,53012000.0,18529700.0,39594400.0
3630,61475000.0,20303900.0,44468100.0
3631,68679800.0,23275900.0,48990100.0
3632,73369100.0,25306000.0,50984000.0
3633,75352000.0,26463100.0,52168500.0
3634,77821500.0,26921600.0,52826600.0
3635,79507600.0,27262900.0,53454200.0
3636,78480500.0,27013300.0,53227300.0
3637,77182000.0,27039700.0,52218600.0
3638,76383700.0,26880100.0,51630200.0
3639,74720600.0,26726900.0,50662800.0
3640,73308100.0,26298300.0,49566600.0
3641,72690500.0,26205700.0,49163900.0
3642,72520300.0,25423100.0,50562600.0
3643,71225200.0,24963900.0,48969500.0
3644,68049500.0,24245100.0,46553300.0
3645,65255700.0,23386700.0,46511000.0
3646,60699800.0,23225000.0,49997800.0
3647,54519900.0,21995100.0,47974500.0
3648,49122100.0,20255000.0,42339600.0
3649,46481200.0,19030300.0,41117800.0
3650,44539700.0,18304700.0,38865600.0
3651,44620200.0,18208200.0,37357900.0
3652,46281100.0,18214400.0,37394300.0
3653,49290000.0,18451000.0,39345900.0
3654,57708200.0,20219500.0,44184200.0
3655,64818600.0,23299400.0,48780900.0
3656,68797100.0,25442200.0,50850400.0
